Title,Image,ugccard__wrap__2dpy7_URL,User_URL,User,Mark,Keywords
{PS4} {E_} Level Neonsix #3 (ersino_YT),https://prod.cloud.rockstargames.com/ugc/gta5mission/1885/rfSZxOWGbkSrAOswdOaC4w/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/rfSZxOWGbkSrAOswdOaC4w,https://socialclub.rockstargames.com/member/__-xyjlugah-__/jobs?title=gtav&platform=pc,__-XyJluGaH-__,"Holaaa chicos y chicas , hoy os traigo un level asian con el XA-21 de nivel un poco complicado y dedicado a mi amigo a neonsix | YT:ersino TWITCH:IammErsino INSTAGRAM:3rs1n0 | #Neo...","#funny
#fun
#hard
#level
#asian
#medium
#levelasian
#asianlevel
#xa21"
{PS4} {KV}BOOR_KOUR (FelipitoCreado25),https://prod.cloud.rockstargames.com/ugc/gta5mission/8139/yHAYQ1ff9kSkTjt_O_oRTg/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/yHAYQ1ff9kSkTjt_O_oRTg,https://socialclub.rockstargames.com/member/__-xyjlugah-__/jobs?title=gtav&platform=pc,__-XyJluGaH-__,Nueva parkour sencillo con la camionetita BOOR en la playa./#Luu #Matuchii #Kawaii #Frannmodz51 #Danirep #Chris92 #Bryandres #Sixty #Bastyfue #Kosi023 #CrisF27 #Ersino #RedOficial/...,
{PS4} [BAS] FaceToCroise (baastien9511),https://prod.cloud.rockstargames.com/ugc/gta5mission/8482/Fx7RcjbeIUynBn6KXinc9A/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/Fx7RcjbeIUynBn6KXinc9A,https://socialclub.rockstargames.com/member/__-xyjlugah-__/jobs?title=gtav&platform=pc,__-XyJluGaH-__,"[BAS] Petit face to amusez vous si vous aimez pas jvous enc... Profond les autres jvous kiffent #NSRC#GREG#TFAM#BAM1#MISS#OXYS#NDKX#FIO#MGYT#67LL#COOL#VTWF#GPCR#MTX1#TONE#CHRIS92, ...",
{PS4} {KV} M.R RAYO MCQUEEN (kevvon35),https://prod.cloud.rockstargames.com/ugc/gta5mission/4374/R8pqvsC3_k6iLwab0cDBxw/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/R8pqvsC3_k6iLwab0cDBxw,https://socialclub.rockstargames.com/member/__-xyjlugah-__/jobs?title=gtav&platform=pc,__-XyJluGaH-__,"Nueva mega rampa del querido auto veloz de cars Rayo McQueen./#Luu #Danirep #Kosi023 #Bryandres #Chris92 #Matuchii #Kawaii #FrannModz51 #Ersino #CrisF27/ Mi canal de YT:kevvonsito,...",
{PS4} Super Parkour 27! 2.0 New (CrisF27),https://prod.cloud.rockstargames.com/ugc/gta5mission/2531/wBVWpo7zVUyFKDyq6tMcJQ/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/wBVWpo7zVUyFKDyq6tMcJQ,https://socialclub.rockstargames.com/member/__-xyjlugah-__/jobs?title=gtav&platform=pc,__-XyJluGaH-__,Increíble carrera parkour con diferentes coches en donde pasarás por distintas zonas raras del mapa. Creada para cracks profesionales como #DaniRep #Matuchi:) #BryAndres #X-_-Bug #...,"#skill
#parkour
#nuevo
#parcour
#carkour
#danirep
#porkmodz
#matuchi"
{PS4} [xs]NightbladeRacekour30p (--XeniluS99--),https://prod.cloud.rockstargames.com/ugc/gta5mission/2028/UCP97TCJIE6TeLXipS9-ZA/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/UCP97TCJIE6TeLXipS9-ZA,https://socialclub.rockstargames.com/member/__-xyjlugah-__/jobs?title=gtav&platform=pc,__-XyJluGaH-__,[Xenilus99] Nightblade Racekour 30p -Custom ok- Tu aimes les saucisses ? Tiens voici ta preferee- #Chris92 XyjluGah PrincesseNanouTeamKM Patoumoorea Dragiiibus Nick Dark NS67 Alkto...,"#parkour
#xenilus99"
{PS4} [PM] Parkour Virtue (patoudemoorea),https://prod.cloud.rockstargames.com/ugc/gta5mission/4311/bLKz5j6YskO5M4d41V761A/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/bLKz5j6YskO5M4d41V761A,https://socialclub.rockstargames.com/member/gazastreifen/jobs?title=gtav&platform=pc,Gazastreifen,"Bon game! #CREA #OXYS #CHRIS92 #TFAM #NSRC #GPCR   made by patoudemoorea, copied from ps4!",
{PS4} [SQTR] City ParTour #1 (Squall-TR),https://prod.cloud.rockstargames.com/ugc/gta5mission/0236/41QckRc6RUuqbAEZRZv8NQ/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/41QckRc6RUuqbAEZRZv8NQ,https://socialclub.rockstargames.com/member/__-xyjlugah-__/jobs?title=gtav&platform=pc,__-XyJluGaH-__,PS4/PS5 - Update: 04/2023                 Parkour pela cidade.     (Around City)             Tem voo/Glide            Tempo aproximado: 17 min.          #Porkmodz  #Fiorito #Zeal #...,"#race
#skill
#parkour
#carkour
#mika
#zeal
#lipao
#fiorito
#porkmodz
#
chris92"
{PS4} [SQTR] Sky Limits #1 (Squall-TR),https://prod.cloud.rockstargames.com/ugc/gta5mission/9554/vTwpJchiCUiKYIhre77txw/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/vTwpJchiCUiKYIhre77txw,https://socialclub.rockstargames.com/member/__-xyjlugah-__/jobs?title=gtav&platform=pc,__-XyJluGaH-__,PS4/PS5 - Update: 04/2023                            Parkour metamorfose.                         Tempo aproximado: 12 min.                               #Porkmodz #Fiorito #Zeal #...,"#race
#skill
#parkour
#carkour
#mika
#zeal
#lipao
#fiorito
#porkmodz
#
chris92"
{PS4} KING OF LIBERATORS (dragiiibus),https://prod.cloud.rockstargames.com/ugc/gta5mission/3236/rQTAmylnJ0CmN28vuJkjjQ/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/rQTAmylnJ0CmN28vuJkjjQ,https://socialclub.rockstargames.com/member/__-xyjlugah-__/jobs?title=gtav&platform=pc,__-XyJluGaH-__,Sans collision #Dragiiibus Patoumoorea Oxymore76 Gonzac Lyndle DaveLACASA Aiden Xenilus99 Les_Oides ALK-Tom Tit-Sch Thomas10310 Enzo Alexandra Bermaud Chris92 Fiorito MrAurel Fejit...,#dragiiibus
{PS4} SCRAMKOURACE XXVII (xenia2005),https://prod.cloud.rockstargames.com/ugc/gta5mission/2262/aHfDwPEg4kGaH3TU6XDynw/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/aHfDwPEg4kGaH3TU6XDynw,https://socialclub.rockstargames.com/member/__-xyjlugah-__/jobs?title=gtav&platform=pc,__-XyJluGaH-__,"Scramjet car, copied from ps4!","#lasalle
#kosi023
#frannmodz51
#
chris92
#matuchiii
#-_xyjlugah_-"
POOJAN-ASIAN FOR FRTAR_76,https://prod.cloud.rockstargames.com/ugc/gta5mission/0548/cvzhP-hSmEKH7J0j75cKqA/2_1.jpg,https://socialclub.rockstargames.com/job/gtav/cvzhP-hSmEKH7J0j75cKqA,https://socialclub.rockstargames.com/member/drazinkohr/jobs?title=gtav&platform=pc,Drazinkohr,HERE YOU GO FRTAR BRO ;) MAYBE MAP IS NOT PERFECT BUT I DID MY BEST HOPE YOU ENJOY IT.HANKS c;,"#bennoafu
#
chris92
#halabuji
##frtar_76
#lucasbzh-gta"
{PS4} [PM] Megaramp trous (patoudemoorea),https://prod.cloud.rockstargames.com/ugc/gta5mission/6224/saDyZkR4NEab1O45-D7MJA/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/saDyZkR4NEab1O45-D7MJA,https://socialclub.rockstargames.com/member/chris92-yt/jobs?title=gtav&platform=pc,Chris92-YT,Take the speed bump #KM#CHRIS92#TEAMFAMILY#OXYMORE76#DRAGIIIBUS#DAVEBOND#LYNDLE#LESOIDES#GONZAC#POUFFBLOUM#MARIONGAMEUSE#TONYDY06#BNR#BTL#NEO#NS67#CARLITO#DJO#NANOU#GREGORY#BASTIEN...,
BTZ Asian for Kids 2.5 Different Cars,https://prod.cloud.rockstargames.com/ugc/gta5mission/7764/a--m3JLRqEyLlb-VBCd6zg/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/a--m3JLRqEyLlb-VBCd6zg,https://socialclub.rockstargames.com/member/balthazarhd/jobs?title=gtav&platform=pc,BalthazarHD,Training Map for Nedaj13 and Mile1307 #Nedaj13 #Mile1307 # Chris92,
{PS4} [PM] Megaramp New DLC2022 (patoudemoorea),https://prod.cloud.rockstargames.com/ugc/gta5mission/9117/iMzhbsoYdUClKzqpfQr-Xw/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/iMzhbsoYdUClKzqpfQr-Xw,https://socialclub.rockstargames.com/member/chris92-yt/jobs?title=gtav&platform=pc,Chris92-YT,#KM#CHRIS92#TEAMFAMILY#OXYMORE76#DRAGIIIBUS#DAVEBOND#LESOIDES#MARIONGAMEUSE#BERMAUD#ALEXANDRA#LYNDLE#BNR#BTL#NEO#NS67#AURECVT#CARLITO#DJO#NANOU#GREGORY#BASTIEN#LUCAS#THOMAS#ALOUNDR...,
{PS4} [SQTR] Crazy Airport #1 (Squall-TR),https://prod.cloud.rockstargames.com/ugc/gta5mission/6729/Ts7lVXqqGEuwO2BW8E42DA/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/Ts7lVXqqGEuwO2BW8E42DA,https://socialclub.rockstargames.com/member/__-xyjlugah-__/jobs?title=gtav&platform=pc,__-XyJluGaH-__,PS4/PS5 - Update: 04/2023                        Parkour pelo aeroporto.  (By Airport)                        Tempo aproximado: 09:00                     #Porkmodz #Fiorito #Zeal #...,#_
{PS4} [SQTR] Moto PanTour #1 (Squall-TR),https://prod.cloud.rockstargames.com/ugc/gta5mission/4613/s-oN5FuGSUOmuifgBAHKPg/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/s-oN5FuGSUOmuifgBAHKPg,https://socialclub.rockstargames.com/member/__-xyjlugah-__/jobs?title=gtav&platform=pc,__-XyJluGaH-__,PS4/PS5 - Update: 04/2023                         Parkour de Moto e Panto.                         Tempo aproximado: 08 min                               #Porkmodz #Fiorito #Zeal #...,
{PS4} [PM] MegarampHalloween#3  (patoudemoorea),https://prod.cloud.rockstargames.com/ugc/gta5mission/8364/o5OLr30rMEOU8Wb4LxLrMg/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/o5OLr30rMEOU8Wb4LxLrMg,https://socialclub.rockstargames.com/member/chris92-yt/jobs?title=gtav&platform=pc,Chris92-YT,#KM#CHRIS92#TEAMFAMILY#OXYMORE76#DRAGIIIBUS#DAVEBOND#LESOIDES#GONZAC#POUFFBLOUM#BERMAUD#ALEXANDRA#LYNDLE#MARIONGAMEUSE#BNR#BTL#NEO#NS67#AURECVT#CARLITO#DJO#NANOU#BASTIEN#DYDOU#ALOU...,
{PS4} Wollride zentorno (patret-Sk),https://prod.cloud.rockstargames.com/ugc/gta5mission/4138/FjDEA1fVP0a5o_r0O7h5tQ/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/FjDEA1fVP0a5o_r0O7h5tQ,https://socialclub.rockstargames.com/member/chris92-yt/jobs?title=gtav&platform=pc,Chris92-YT,"Alk-Tom ,,,,Chris92,,,ment skus aj s morrym  made by patret-Sk, copied from ps4!",
{PS4} [PM] Megaramp Easy 22 (patoudemoorea),https://prod.cloud.rockstargames.com/ugc/gta5mission/6238/f7hTF-KCKESSGi9Be37DjQ/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/f7hTF-KCKESSGi9Be37DjQ,https://socialclub.rockstargames.com/member/chris92-yt/jobs?title=gtav&platform=pc,Chris92-YT,#KM#CHRIS92#TEAMFAMILY#OXYMORE76#DRAGIIIBUS#DAVEBOND#LESOIDES#MARIONGAMEUSE#BERMAUD#ALEXANDRA#LYNDLE#BNR#BTL#NEO#NS67#AURECVT#CARLITO#DJO#NANOU#GREGORY#BASTIEN#LUCAS#THOMAS#ALOUNDR...,
{PS4} [PM] BORNE to SLIDE (patoudemoorea),https://prod.cloud.rockstargames.com/ugc/gta5mission/3370/Pcrj-z0eqEGarMBpnorfUA/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/Pcrj-z0eqEGarMBpnorfUA,https://socialclub.rockstargames.com/member/chris92-yt/jobs?title=gtav&platform=pc,Chris92-YT,"Slide Race #CREA #OXYS #CHRIS92 #TFAM #NSRC #VTWF #PT89 #GPCR #GALA #TONE #XA21  made by patoudemoorea, copied from ps4!",
PC]Level Interstaller #03,https://prod.cloud.rockstargames.com/ugc/gta5mission/2709/kL5E3MBv5U64jfIQ4tUGdA/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/kL5E3MBv5U64jfIQ4tUGdA,https://socialclub.rockstargames.com/member/drazinkohr/jobs?title=gtav&platform=pc,Drazinkohr,"INT 03[FRTAR_76,HALABUJI,CHRIS92,LUCAS35BZH,SORA_BHAI,STILLNESS-GAMERZ,KILLER-GAMING,DANJIN-MASTER] ONLY XA-21 NO SMOOTH; )","#sora
#lucas35bzh
#
chris92
##frtar76
##halabuji"
{PS4} JB 700 Kour #12 (hugoto007),https://prod.cloud.rockstargames.com/ugc/gta5mission/3140/K8mI0CjdNk6LAWXiR6gh3w/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/K8mI0CjdNk6LAWXiR6gh3w,https://socialclub.rockstargames.com/member/__-xyjlugah-__/jobs?title=gtav&platform=pc,__-XyJluGaH-__,ZeBu-Creator véhicule annoncé JB 700W  // Custum //Easy Map pour certain // Medium pour certain // Hard pour certain // #OXYMORE #MICROPOINT #MTX #Lucas35bzh-GTA #KRISMARLEY #PATOU...,
{PS4} {KV}MEGA RAMPA NEMO (kevvon35),https://prod.cloud.rockstargames.com/ugc/gta5mission/6032/2oOMfBNDr02Tke9h-TZXgQ/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/2oOMfBNDr02Tke9h-TZXgQ,https://socialclub.rockstargames.com/member/__-xyjlugah-__/jobs?title=gtav&platform=pc,__-XyJluGaH-__,"Nueva mega rampa con el queridisimo pez NEMO./#Luu #Danirep #Kosi023 #Bryandres #Chris92 #Matuchii #Kawaii #FrannModz51 #Ersino #CrisF27/ Mi canal de YT:kevvonsito, copied from ps4...",
{PS4} Nivel Asian 101%imposible (Tocuaro90),https://prod.cloud.rockstargames.com/ugc/gta5mission/4726/W_qNWc-sfEe_bJG1uscSPQ/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/W_qNWc-sfEe_bJG1uscSPQ,https://socialclub.rockstargames.com/member/chris92-yt/jobs?title=gtav&platform=pc,Chris92-YT,"XA21 Wallride 50 cambios De Calle, Nivel Very Hard.sera posible de conseguir???[Ulisses_GM ][MalditoToro][OriunDoRC][El George][SoyDan][Dayalitis][Mikaa][Chris92][Artorius]creador ...","#ride
#level
#wall
#noob
#carkour
#dayalitis
#soydan
#ax21
#mikaa.asian."
{PS4} Brutal Wollride hard (patret-Sk),https://prod.cloud.rockstargames.com/ugc/gta5mission/9511/ALOMOlv1q0i6KCrBz1i2nQ/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/ALOMOlv1q0i6KCrBz1i2nQ,https://socialclub.rockstargames.com/member/chris92-yt/jobs?title=gtav&platform=pc,Chris92-YT,"Youtube chris92  made by patret-Sk, copied from ps4!",
{PS4} Coop Skill #1 2 Players (gregory19000),https://prod.cloud.rockstargames.com/ugc/gta5mission/9112/2QAdXrR49EqFNu8NfIXwhg/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/2QAdXrR49EqFNu8NfIXwhg,https://socialclub.rockstargames.com/member/__-xyjlugah-__/jobs?title=gtav&platform=pc,__-XyJluGaH-__,"Coop Skill #1 2 players YTB:GREGORYOFFICIEL #Spider #Micropoint #Brutale #Thomas #Unwin #Lasalle #Djo #Nicky #Chris92 #Kris #Aiden #Princesse #Thomas #Chris92 etc, copied from ps4!",
{PS4} [PM] face to Crash (patoudemoorea),https://prod.cloud.rockstargames.com/ugc/gta5mission/6856/9V8ofcLcoUm3GdYEbUXlLA/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/9V8ofcLcoUm3GdYEbUXlLA,https://socialclub.rockstargames.com/member/gazastreifen/jobs?title=gtav&platform=pc,Gazastreifen,"Bon game #CREA #OXYS #CHRIS92 #TFAM #NSRC #GPCR   made by patoudemoorea, copied from ps4!","#facetoface
#стенка
#caraacara"
{SWI} Challenge for Chris 92,https://prod.cloud.rockstargames.com/ugc/gta5mission/7630/0000VOMEeUmHilDV7lcvqw/2_1.jpg,https://socialclub.rockstargames.com/job/gtav/0000VOMEeUmHilDV7lcvqw,https://socialclub.rockstargames.com/member/swiby_x3no/jobs?title=gtav&platform=pc,Swiby_X3NO,Voici ton challenge Chris ainsi que ma première création sur PC #Chris92 #TABS  #LVXA,
{PS4} [xs]Boor FR Parkour 30p (--XeniluS99--),https://prod.cloud.rockstargames.com/ugc/gta5mission/5928/8vW5beaD8UmdWznCtjBhTA/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/8vW5beaD8UmdWznCtjBhTA,https://socialclub.rockstargames.com/member/__-xyjlugah-__/jobs?title=gtav&platform=pc,__-XyJluGaH-__,[Xenilus99] Boor FR Parkour 30p  - Custom ok - [break at black and Yellow] et boor ce Parkour coquin - #Chris92 XyjluGah PrincesseNanou TeamKM Patoumoorea Dragiiibus Nick Dark NS67...,"#parkour
#xenilus99"
PC]Level Interstellar #02,https://prod.cloud.rockstargames.com/ugc/gta5mission/1888/k9pFWblo0US-_yssVXMPNA/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/k9pFWblo0US-_yssVXMPNA,https://socialclub.rockstargames.com/member/drazinkohr/jobs?title=gtav&platform=pc,Drazinkohr,"Hi!! Im Poojan.Map IS Easy Its My Second Map Maybe This One Better Than 01(FRTAR76,Halabuji,CHRIS92,KILLER GAMING,STILLNESS GAMERX.GYALZEN TAMANG)","##
chris92
##balthazarhd
##frtar_76
##halabuji"
{PS4} Brutal Wollride (patret-Sk),https://prod.cloud.rockstargames.com/ugc/gta5mission/9687/7k7zxENRKEae18Ii99lsYg/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/7k7zxENRKEae18Ii99lsYg,https://socialclub.rockstargames.com/member/chris92-yt/jobs?title=gtav&platform=pc,Chris92-YT,"Youtube chris92 ,, MenT ,,,,XA-21,,,Zentorno._._.Challenge 20min.  made by patret-Sk, copied from ps4!",
{PS4} BR27537 4 Chris92 (BR27537),https://prod.cloud.rockstargames.com/ugc/gta5mission/9276/2dnhXlbjvkGaOcET0XDbxQ/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/2dnhXlbjvkGaOcET0XDbxQ,https://socialclub.rockstargames.com/member/chris92-yt/jobs?title=gtav&platform=pc,Chris92-YT,"Stunts,issisport,10min,stunt,easy,short. Enjoy TY  made by BR27537, copied from ps4!","#
#issisport
#
chris92
#br27537"
{PS4} Yellow and pink wollride  (patret-Sk),https://prod.cloud.rockstargames.com/ugc/gta5mission/7518/TQyD2V-OJU2kLQlqm69H8A/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/TQyD2V-OJU2kLQlqm69H8A,https://socialclub.rockstargames.com/member/chris92-yt/jobs?title=gtav&platform=pc,Chris92-YT,"Easy XA-21,,,,,youtube chris92   made by patret-Sk, copied from ps4!",
{PS4} Carkour [Menacer][T-A-B] (AR3S__CK),https://prod.cloud.rockstargames.com/ugc/gta5mission/5072/bIaxnM2_nEmhe1QkKkWm0w/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/bIaxnM2_nEmhe1QkKkWm0w,https://socialclub.rockstargames.com/member/chris92-yt/jobs?title=gtav&platform=pc,Chris92-YT,"Carkour en Equipo De 2 pl4y3RS, uno Dispara al Blanco mientras el otro Conduce.algo tranquilo y divertido.Dayalitis,Sith-JC,Soydan,Chris92,FrannModzz51,FioritoG, Shadow_Dij, Bandit...","#brutale
#dayalitis
#sith-jc
#frannmodzz51
#soydan
#carkour.
#fioritog"
{PS4} [PM] Parkourse Jugular (patoudemoorea),https://prod.cloud.rockstargames.com/ugc/gta5mission/5243/p41yAHvYDEu9ce0Ln4MLyQ/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/p41yAHvYDEu9ce0Ln4MLyQ,https://socialclub.rockstargames.com/member/chris92-yt/jobs?title=gtav&platform=pc,Chris92-YT,"Bon Game ! #CREA #OXYS #CHRIS92 #TFAM #NSRC #GPCR   made by patoudemoorea, copied from ps4!",
{PS4} PARKOUR CHRIS92 CRACK!! (Pizza292005),https://prod.cloud.rockstargames.com/ugc/gta5mission/8265/RHbK_J3pRU-Dg3n0G2t-pg/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/RHbK_J3pRU-Dg3n0G2t-pg,https://socialclub.rockstargames.com/member/__-xyjlugah-__/jobs?title=gtav&platform=pc,__-XyJluGaH-__,"PARKOUR PARA CHRIS92 CON SU AUTO FAVORITO FURIA!! ESPERO QUE TE GUSTE CHRIS92!! , copied from ps4!","#
chris92"
{PS4} {KV}MIX_KOUR (FelipitoCreado25),https://prod.cloud.rockstargames.com/ugc/gta5mission/5834/ErEIbkNZ406xjDOLEpdp6Q/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/ErEIbkNZ406xjDOLEpdp6Q,https://socialclub.rockstargames.com/member/__-xyjlugah-__/jobs?title=gtav&platform=pc,__-XyJluGaH-__,Nuevo MIX_KOUR con mis autos favoritos del GTA por zonas espectaculares. RECOMENDADO SIN COLISIÓN./#Luu #Matuchii #Kawaii #Frannmodz51 #Danirep #Chris92 #Bryandres #Sixty #Bastyfue...,
{PS5} Wallride skill 4№  (svdh2005),https://prod.cloud.rockstargames.com/ugc/gta5mission/4786/4OfxSfVDHEinwYCuJAVxsQ/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/4OfxSfVDHEinwYCuJAVxsQ,https://socialclub.rockstargames.com/member/chris92-yt/jobs?title=gtav&platform=pc,Chris92-YT,"Maker Creatorsem      Easy        DR8  made by svdh2005, copied from ps5!","#
chris92"
