Title,Image,ugccard__wrap__2dpy7_URL,User_URL,User,Mark,Keywords
{PS4} $$$ [[Cliffhanger]] (Yellowdex),https://prod.cloud.rockstargames.com/ugc/gta5mission/8771/PFkDgvno10yZnEruo1ppjw/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/PFkDgvno10yZnEruo1ppjw,https://socialclub.rockstargames.com/member/___xyjlugah___/jobs?title=gtav&platform=pc,___XyJluGaH___,"Race mountain sides, traverse cliffs and ramps. Don't fall!!!!!!!!!! , copied from ps4!",
{PS4} -Burning Tower--Parkour- (Yellowdex),https://prod.cloud.rockstargames.com/ugc/gta5mission/4873/7Sp3o489wU-PYwRIr4q8ig/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/7Sp3o489wU-PYwRIr4q8ig,https://socialclub.rockstargames.com/member/___xyjlugah___/jobs?title=gtav&platform=pc,___XyJluGaH___,"Climb a tower in the Alamo Sea. Parkour, fire, dark lake, altitude sickness, and nice rides. UPDATED: Made easier. Changed props, added checkpoints. Medium difficulty., copied from...",
{PS4} $$$ [[Cliffhanger 3]] (Yellowdex),https://prod.cloud.rockstargames.com/ugc/gta5mission/9748/hQZ5CQKeV0GS9ZGBh_kgWw/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/hQZ5CQKeV0GS9ZGBh_kgWw,https://socialclub.rockstargames.com/member/___xyjlugah___/jobs?title=gtav&platform=pc,___XyJluGaH___,"Parkour offroad through and over canyonland. Some tricky jumps, climbs, and passages. Grit n patience. ------------------ UPDATED --- UPDATED again.. Removed cheat options:), copie...",
{PS4} -Lake of Fire--Parkour- (Yellowdex),https://prod.cloud.rockstargames.com/ugc/gta5mission/5978/iWOZ9uqy70CavAwNLd8rRA/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/iWOZ9uqy70CavAwNLd8rRA,https://socialclub.rockstargames.com/member/___xyjlugah___/jobs?title=gtav&platform=pc,___XyJluGaH___,"Parkour race over the Alamo Sea. Three main sections with different challenges. Lots of jumps, a few wallrides, and a fair bit of balancing. Dive into jumps, and jump into dives. D...","#water
#lake
#dive
#jumps
#parkour
#balancing
#wallride"
{PS4} $$$ [[Cliffhanger 2]] (Yellowdex),https://prod.cloud.rockstargames.com/ugc/gta5mission/5492/EQzfS8SM8Eus8Wve-jiX0w/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/EQzfS8SM8Eus8Wve-jiX0w,https://socialclub.rockstargames.com/member/___xyjlugah___/jobs?title=gtav&platform=pc,___XyJluGaH___,"Offroad fast paced trails, and good bits of mountain climbing. Don't fall !!!!!!!!!!!, copied from ps4!",
{PS4} Parkour the City 2 (Yellowdex),https://prod.cloud.rockstargames.com/ugc/gta5mission/3808/E3YvolFmSUW0mlxfzgFhJg/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/E3YvolFmSUW0mlxfzgFhJg,https://socialclub.rockstargames.com/member/___xyjlugah___/jobs?title=gtav&platform=pc,___XyJluGaH___,"Parkour on and over buildings. Westside of City. Flash GT and Brioso R/A. Medium Difficulty, copied from ps4!","#city
#hard
#balance
#jumps
#parkour
#medium
#transform"
{PS4} $$$ [[Cliffhanger 4]] (Yellowdex),https://prod.cloud.rockstargames.com/ugc/gta5mission/0693/6GMbpRRZfUu918nHs3X45w/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/6GMbpRRZfUu918nHs3X45w,https://socialclub.rockstargames.com/member/___xyjlugah___/jobs?title=gtav&platform=pc,___XyJluGaH___,"Adventurous offroad parkour. Use the powerful offroaders Vagrant and Trophy Truck to navigate through and over the canyon. Big and small jumps, climbing, downhill, uphill, ledges, ...",
{PS4} -Tangled Richman Parkour- (Yellowdex),https://prod.cloud.rockstargames.com/ugc/gta5mission/2388/5UtrRlGzuEGwPWuz8pka7g/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/5UtrRlGzuEGwPWuz8pka7g,https://socialclub.rockstargames.com/member/___xyjlugah___/jobs?title=gtav&platform=pc,___XyJluGaH___,Parkour around and on the Richman Hotel. Paths will cross. Many viewpoints makes it possible to watch others making their way through the course. Players might meet eachother while...,
{PS4} -Pool party Parkour- (Yellowdex),https://prod.cloud.rockstargames.com/ugc/gta5mission/3325/uJG7q2bJJ0WSn9XjZO_w9w/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/uJG7q2bJJ0WSn9XjZO_w9w,https://socialclub.rockstargames.com/member/___xyjlugah___/jobs?title=gtav&platform=pc,___XyJluGaH___,"Parkour race through gardens, and over buildings. Transform and cool off in the pools on your way.., copied from ps4!",
{PS4} -Prison Break Detour- (Yellowdex),https://prod.cloud.rockstargames.com/ugc/gta5mission/6102/cqFJfxSQgkGQKc__cZ6ULA/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/cqFJfxSQgkGQKc__cZ6ULA,https://socialclub.rockstargames.com/member/___xyjlugah___/jobs?title=gtav&platform=pc,___XyJluGaH___,"Break out of prison with wheels. Motorcycle (Manchez) and car (Bifta). [[Parkour]] UPDATE, copied from ps4!","#car
#offroad
#prison
#motorcycle
#jumps
#parkour"
{PS4} $$$[[Boxed in! Get out!]] (Yellowdex),https://prod.cloud.rockstargames.com/ugc/gta5mission/3226/cbkIiKqR3kWk3q-vp61aEQ/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/cbkIiKqR3kWk3q-vp61aEQ,https://socialclub.rockstargames.com/member/__xyjlugah__/jobs?title=gtav&platform=pc,__XyJluGaH__,"----Race through and over obstacles. Get out and up. Slow and smooth can be fast.. Good Luck!!!, copied from ps4!",
{PS4} [[[[[Waterworld]]]]] (Yellowdex),https://prod.cloud.rockstargames.com/ugc/gta5mission/1992/KrBu4fsIGE-jvtI3GetNkg/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/KrBu4fsIGE-jvtI3GetNkg,https://socialclub.rockstargames.com/member/__xyjlugah__/jobs?title=gtav&platform=pc,__XyJluGaH__,"[Escape the Waterworld] Time the waves. Offroad race with parkour. Navigate across sea, islands, bridges, and obstacles. Climb a gas flare on the oil platform, and dive down to the...","#sea
#offroad
#jumps
#parkour
#islands
#obstacle"
