Title,Image,ugccard__wrap__2dpy7_URL,User_URL,User,Mark,Keywords
{PS4} [RED] FACE TO BENNYS 2 (MeninoRedModz),https://prod.cloud.rockstargames.com/ugc/gta5mission/5808/T4VLPFhdS02odg6UnAGqMA/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/T4VLPFhdS02odg6UnAGqMA,https://socialclub.rockstargames.com/member/___xyjlugah___/jobs?title=gtav&platform=pc,___XyJluGaH___,"Face to face da garagem bennys 2, cara a cara e vai e vem(volta). Espero que gostem. MEU CANAL DO YTB: Red Oficial           #BRUTALE #KelvinML #Gui124 #Soldado #xCoaxion #KM #Riff...","#kosi
#danirep
#zeal
#lipao
#lasalle
#frann
#porkmodz"
[GTM105] Dune Parkour #2,https://prod.cloud.rockstargames.com/ugc/gta5mission/9866/PzlqsBf5yEieRlGoG8miBw/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/PzlqsBf5yEieRlGoG8miBw,https://socialclub.rockstargames.com/member/sniffer821/jobs?title=gtav&platform=pc,Sniffer821,[No Contact +8] --- Parkour with the @Dune --- Parkour time 10 to +16 minutes --- #Chris92 #Porkmodz #Sniffer821,"#mod
#sky
#fun
#parkour
#easy
#carkour
#danirep
#lipao
#semaine"
{PS4} [RED] FACE TO CURVA (MeninoRedModz),https://prod.cloud.rockstargames.com/ugc/gta5mission/9254/mS5tWzrlL0uHW71TdO8CNQ/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/mS5tWzrlL0uHW71TdO8CNQ,https://socialclub.rockstargames.com/member/___xyjlugah___/jobs?title=gtav&platform=pc,___XyJluGaH___,"Face to face curva, cara a cara e vai e vem(volta), Espero que gostem. #BRUTALE #KelvinML #Gui124 #Soldado #xCoaxion #Emerson03br #KM #Riffa #MR #Max #DS #Camg #WS #Kawaii #Kosi #F...",
[GTM102] Rumpo Parkour #1,https://prod.cloud.rockstargames.com/ugc/gta5mission/1623/Lgi5Wr9lGUqxAPIMvND5cw/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/Lgi5Wr9lGUqxAPIMvND5cw,https://socialclub.rockstargames.com/member/sniffer821/jobs?title=gtav&platform=pc,Sniffer821,[No Contact +6] --- Parkour with the @Pumpo (Custom) --- Parkour time 10 to +16 minutes --- #Chris92 #Porkmodz #Sniffer821 #Guatemala,"#mod
#sky
#4x4
#fun
#parkour
#easy
#carkour
#danirep
#semaine"
{PS4} [RED] FACE TO RELÓGIO (MeninoRedModz),https://prod.cloud.rockstargames.com/ugc/gta5mission/9460/M4dxB932EU-13oF5oDMT2g/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/M4dxB932EU-13oF5oDMT2g,https://socialclub.rockstargames.com/member/___xyjlugah___/jobs?title=gtav&platform=pc,___XyJluGaH___,"Face to face do relógios, cara a cara, vai e vem(volta). Espero que gostem. #BRUTALE #KelvinML #Gui124 #Soldado #xCoaxion #Emerson03br #KM #Riffa #MR #Max #MR #DS #Camg #WS #Kawaii...",
[GTM101] Wastelander Parkour #1,https://prod.cloud.rockstargames.com/ugc/gta5mission/9072/RCRL5PZRJUKQJWDkbvw6vA/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/RCRL5PZRJUKQJWDkbvw6vA,https://socialclub.rockstargames.com/member/sniffer821/jobs?title=gtav&platform=pc,Sniffer821,[No Contact +5] --- Parkour with the @Wastelander --- Parkour time 8 to +12 minutes --- #Chris92 #Porkmodz #Sniffer821 #Guatemala,"#mod
#sky
#4x4
#fun
#parkour
#easy
#carkour
#danirep
#semaine"
{PS4} [RED] LipaoMegaSkill 14 (MeninoRedModz),https://prod.cloud.rockstargames.com/ugc/gta5mission/4373/K3JI4w2vQEG_-DnD9xMWgQ/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/K3JI4w2vQEG_-DnD9xMWgQ,https://socialclub.rockstargames.com/member/___xyjlugah___/jobs?title=gtav&platform=pc,___XyJluGaH___,FALA LIMPÃO! esta ai mais um PARKOUR versão №14 level easy brasil espero que gostem. #Sniffer821 #KelvinML #Gui124 #DS #Fiorito #Soldado #FRANN #Max #Camg #Kawaii #Nabil #Roma #yVI...,"#parkour
#kosi
#parcours
#carkour
#danirep
#zeal
#lipao
#lasalle
#frann"
[GTM95] Crazy Mega Rampa #15,https://prod.cloud.rockstargames.com/ugc/gta5mission/5756/DVFntDPuqEGinocFYhnHXQ/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/DVFntDPuqEGinocFYhnHXQ,https://socialclub.rockstargames.com/member/sniffer821/jobs?title=gtav&platform=pc,Sniffer821,Mega Ramp Mod With Arena War Items ---- Time of race 14 to +20 minutes -*-*  Objects can help or hurt you ---- #Sniffer821 #Danirep #Porkmodz #Chris92,"#mega
#hard
#ramp
#easy
#rampe
#danirep
#megarampa
#megaramp.rampa"
{PS4} [RED] LipaoMegaSkill 13 (MeninoRedModz),https://prod.cloud.rockstargames.com/ugc/gta5mission/5506/yfIrYb6PcESPQCnqSpdZbQ/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/yfIrYb6PcESPQCnqSpdZbQ,https://socialclub.rockstargames.com/member/__xyjlugah__/jobs?title=gtav&platform=pc,__XyJluGaH__,LIMPÃO! Parkour com carro da ARENA [ISSI BALDILÔNIA] MEGA RAMPA com placas de RELÓGIO! [Obs: VAI DE RÉ NA PRIMEIRA GRADE!]             #Sniffer821#KelvinML#Gui124#DS#Fiorito#Soldad...,"#kosi
#danirep
#zeal
#lipao
#frann
#porkmodz
#lasalle#km"
[GTM94] Bruiser Parkour #1,https://prod.cloud.rockstargames.com/ugc/gta5mission/0926/g0L75m8LMEab2Whbln0rdQ/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/g0L75m8LMEab2Whbln0rdQ,https://socialclub.rockstargames.com/member/sniffer821/jobs?title=gtav&platform=pc,Sniffer821,"[NO CONTACT +6] ---- Parkour with the @Bruiser3 (Arena War) --- Parkour time 10 to +20 minutes  --- Weather, Time, Checkpoints, Zones and Items mod  :D :D   -----  #Sniffer821 #Chr...","#4x4
#fun
#war
#all
#easy
#arena
#terrain
#carkour
#danirep
#6x6
#samaine"
{PS4} [RED] LipaoMegaSkill 12 (MeninoRedModz),https://prod.cloud.rockstargames.com/ugc/gta5mission/9811/QhIxrp5iSUO8SZ6m8cn4wA/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/QhIxrp5iSUO8SZ6m8cn4wA,https://socialclub.rockstargames.com/member/__xyjlugah__/jobs?title=gtav&platform=pc,__XyJluGaH__,"LIMPÃO! [LAMBORGHINI] Escolha o caminho!. Espero que gostem. MEU CANAL DO YTB: RED OFICIAL #Sniffer821#KelvinML#Gui124#Fiorito#Soldado#Maxi#Camg#Kawaii#Nabil#Roma#yVINICIUS, copied...","#parkour
#kosi
#carkour
#danirep
#zeal
#lipao
#lasalle
#frann
#porkmodz"
{PS4} [RED] LipaoMegaSkill 11 (MeninoRedModz),https://prod.cloud.rockstargames.com/ugc/gta5mission/2168/ShYdlIB6202NWNQviD_l7A/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/ShYdlIB6202NWNQviD_l7A,https://socialclub.rockstargames.com/member/___xyjlugah___/jobs?title=gtav&platform=pc,___XyJluGaH___,LIMPÃO! Corrida envolvendo [COMET S2 CABRIO/SHINOBI/XA-21] Asian e parkour. Casa cheia de diamantes/house full of diamonds. Espero que gostem. MEU CANAL DO YTB: RED OFICIAL #Sniffe...,"#parkour
#kosi
#carkour
#danirep
#zeal
#lipao
#lasalle
#frann
#porkmodz"
[GKU7] Buffalo STX Parkour #1,https://prod.cloud.rockstargames.com/ugc/gta5mission/3506/oLl_hi6tf0mZaL_hHTMEvg/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/oLl_hi6tf0mZaL_hHTMEvg,https://socialclub.rockstargames.com/member/nemesis_creador/jobs?title=gtav&platform=pc,Nemesis_Creador,[NO CONTACT +10]  ---  Easy Parkour with the  @Buffalo STX ---- 20 Checkpoints  ---- Race Time 10 to +15 minutes (Pro-Noob) ----- I Like to rush for more activities --- #Sniffer821...,"#race
#dlc
#parkour
#easy
#week
#carkour
#dree
#lipao
#carreira
#semaine"
{PS4} [RED] LipaoMegaSkill 10 (MeninoRedModz),https://prod.cloud.rockstargames.com/ugc/gta5mission/6732/JCxhUGD6GUmIMXLIOCnaVA/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/JCxhUGD6GUmIMXLIOCnaVA,https://socialclub.rockstargames.com/member/__xyjlugah__/jobs?title=gtav&platform=pc,__XyJluGaH__,LIMPÃO! [NOVO CARRO I-WAGEN]. O Ultra ATOMIC tubo rapido com uma grande travessia. Espero que gostem. ----- MEU CANAL NA TWITCH: redoficiai ----- #Sniffer821 #KelvinML #Gui124 #DS ...,"#parkour
#kosi
#parcours
#carkour
#danirep
#zeal
#lipao
#frann
#porkmodz"
{PS4} [RED] LipaoMegaSkill 9 (MeninoRedModz),https://prod.cloud.rockstargames.com/ugc/gta5mission/4881/AywJEf3NxEqcTmSzeJRTzw/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/AywJEf3NxEqcTmSzeJRTzw,https://socialclub.rockstargames.com/member/__xyjlugah__/jobs?title=gtav&platform=pc,__XyJluGaH__,LIMPÃOOOOOO! [A nova MOTO SHINOBI]. Espero que gostem.    ----- My Channel: Red Oficial RUMO 4K INSCRITOS NO CANAL -----     #Sniffer821 #KelvinML #Gui124 #DS #FioritoGamer #Zerka ...,"#parkour
#kosi
#parcours
#carkour
#danirep
#zeal
#lipao
#frann
#porkmodz"
[GTM62] Krieger Parkour 1,https://prod.cloud.rockstargames.com/ugc/gta5mission/0018/EoD6rSEQa0a-KCW-TH4rjg/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/EoD6rSEQa0a-KCW-TH4rjg,https://socialclub.rockstargames.com/member/sniffer821/jobs?title=gtav&platform=pc,Sniffer821,[NO CONTACT +12 PLAYERS] --- Parkour acrobatico con el Krieger -- Tiempo de carrera de 8 a +20 minutos -- Acrobatic Parkour with the Krieger --- Parkour time 8 to +20 minutes  --- ...,"#fun
#stunt
#hard
#semi
#easy
#wallride
#acrobatic
#gtm
#carkour
#danirep"
[GTM58] Calico Parkour,https://prod.cloud.rockstargames.com/ugc/gta5mission/2183/1Ngz69bOGEGI57u6jmZhuA/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/1Ngz69bOGEGI57u6jmZhuA,https://socialclub.rockstargames.com/member/sniffer821/jobs?title=gtav&platform=pc,Sniffer821,[No Contact +8 Players] -- Parkour con el 'Calico GTF' del DLC 'Los Santos Tuners'  ---  Tiempo de Carrera de 12 a 18 minutos  --- Nivel 7.5 de 10 --- Parkour with the 'Calico GTF'...,"#happy
#muscle
#color
#fun
#parkour
#week
#gtm
#carkour
#danirep
#lipao"
[GTM64] Semi Level Asian 4,https://prod.cloud.rockstargames.com/ugc/gta5mission/0804/75K1turU-0io5_xepKrENQ/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/75K1turU-0io5_xepKrENQ,https://socialclub.rockstargames.com/member/sniffer821/jobs?title=gtav&platform=pc,Sniffer821,[No Contact + 3 Players] ---- Semi Level Asian #4 con el XA-21 -- Nivel de dificultad 3 de 10 para Pros y 10 de 10 para Noobs -- Race time 8 to +35 minutes --- Hard race with the X...,"#race
#stunt
#pro
#hard
#level
#asian
#extreme
#wallride
#danirep
#xa21"
[GTM59] Comet S2 Parkour,https://prod.cloud.rockstargames.com/ugc/gta5mission/9617/zlgUfdkRzUq-GODhgGebNA/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/zlgUfdkRzUq-GODhgGebNA,https://socialclub.rockstargames.com/member/sniffer821/jobs?title=gtav&platform=pc,Sniffer821,[No Contact +6 Players] -- Parkour con el 'Comet S2' del DLC 'Los Santos Tuners' --- Tiempo de Carrera de 12 a 25 minutos --- Nivel 8 de 10 --- Parkour with the 'Comet S2' -- #Snif...,"#fun
#dlc
#parkour
#tuners
#wallride
#week
#carkour
#danirep
#lipao"
[GTM57] Go Kart Parkour #2,https://prod.cloud.rockstargames.com/ugc/gta5mission/0924/40G1Ai50F0qKFJaRs2ufPw/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/40G1Ai50F0qKFJaRs2ufPw,https://socialclub.rockstargames.com/member/sniffer821/jobs?title=gtav&platform=pc,Sniffer821,[ No Contact +9 players ]  -- Parkour Super Easy con el Kart (Veto Moderno) // Tiempo de parkour de 10 a 15 minutos // Easy race with the Kart (Veto Modern) --- #Sniffer821 #FrannM...,"#race
#fun
#kart
#parkour
#easy
#mario
#week
#carkour
#danirep
#lipao"
[GTM56] Crazy Mega Rampa #14,https://prod.cloud.rockstargames.com/ugc/gta5mission/6752/5DQRbn9u9k-pQy5NopYvTQ/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/5DQRbn9u9k-pQy5NopYvTQ,https://socialclub.rockstargames.com/member/sniffer821/jobs?title=gtav&platform=pc,Sniffer821,MegaRamp DLC 'LS Tuners' --- Megarampa clasica combinada con objetos modeados --- Nivel 4 de 10 ---- Tiempo de carrera de 10 a 20 minutos ---- Mega Rampe Easy  ---- Time of race 10...,"#mega
#hard
#ramp
#easy
#rampe
#danirep
#megarampa
#megaramp.rampa"
[GTM0] Trophy Truck Parkour,https://prod.cloud.rockstargames.com/ugc/gta5mission/7945/l_DJrUYB3Ump3owrT_alBg/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/l_DJrUYB3Ump3owrT_alBg,https://socialclub.rockstargames.com/member/sniffer821/jobs?title=gtav&platform=pc,Sniffer821,Parkour acrobatico con el Trophy Truck   -*-*-*  Se recomienda sin contacto para mas de 5 jugadores   -*-*- Tiempo de carrera de 15 a 20 minutos -*-* Nivel 7 de 10  -*-*-*-  #GUATE...,"#asian
#parkour
#carrera
#wallride
#saltos
#acrobatic
#acrobatica"
[GTM0] Toros Parkour,https://prod.cloud.rockstargames.com/ugc/gta5mission/1777/adqgC43F1Uyt-KqSAKS8rw/2_0.jpg,https://socialclub.rockstargames.com/job/gtav/adqgC43F1Uyt-KqSAKS8rw,https://socialclub.rockstargames.com/member/sniffer821/jobs?title=gtav&platform=pc,Sniffer821,Carrera acrobatica con el Toros 4x4 -*-*-* Se recomienda sin contacto para mas de 6 jugadores  -*-*-* Tiempo de carrera de 12 a 15 minutos  -*-* #Sniffer821 #Guatemala,"#sky
#4x4
#parkour
#carrera
#saltos
#acrobatic
#
#stunt.race
#levelasian"
